Date,Open,High,Low,Close,Adj Close,Volume
2020-03-02,194.030000,196.570000,188.850000,196.440000,196.440000,24948955
2020-03-03,196.220000,197.240000,183.970000,185.890000,185.890000,27984104
2020-03-04,189.170000,191.830000,186.390000,191.760000,191.760000,23062473
2020-03-05,186.780000,188.990000,183.890100,185.170000,185.170000,19333425
2020-03-06,178.330000,183.780000,176.260000,181.090000,181.090000,24559550
2020-03-09,169.600000,175.000000,165.190000,169.500000,169.500000,29949041
2020-03-10,174.670000,178.290000,169.500000,178.190000,178.190000,24517791
2020-03-11,174.010000,175.880000,167.660000,170.240000,170.240000,20397204
2020-03-12,159.540000,166.600000,154.340000,154.470000,154.470000,43266335
2020-03-13,163.530000,170.790000,157.600000,170.280000,170.280000,35028627
2020-03-16,152.320000,159.130000,143.100000,146.010000,146.010000,39120419
2020-03-17,150.740000,153.940000,140.000000,149.420000,149.420000,34255596
2020-03-18,139.750000,148.180000,137.100600,146.960000,146.960000,37553136
2020-03-19,146.620000,159.929400,144.800000,153.130000,153.130000,39862312
2020-03-20,156.020000,159.270000,148.000000,149.730000,149.730000,32568398
2020-03-23,149.660000,152.310000,142.250000,148.100000,148.100000,29830765
2020-03-24,155.205000,161.310000,152.570000,160.980000,160.980000,30440369
2020-03-25,158.920000,162.990000,153.060000,156.210000,156.210000,35184271
2020-03-26,158.250000,164.000000,157.020100,163.340000,163.340000,26579021
2020-03-27,158.200000,160.090000,154.750000,156.790000,156.790000,24879869
2020-03-30,159.180000,166.750000,158.060000,165.950000,165.950000,22515225
2020-03-31,165.480000,170.930000,164.200000,166.800000,166.800000,23676283
2020-04-01,161.615000,164.150000,158.035000,159.600000,159.600000,19507559
2020-04-02,159.100000,161.350900,155.920000,158.190000,158.190000,20886309
2020-04-03,157.150000,157.910000,150.830000,154.180000,154.180000,25983317
2020-04-06,160.150000,166.200000,158.510000,165.550000,165.550000,28453581
2020-04-07,171.790000,173.390000,166.010000,168.830000,168.830000,31411919
2020-04-08,171.250000,175.000000,167.740000,174.280000,174.280000,21664198
2020-04-09,175.900000,177.080000,171.570000,175.190000,175.190000,23534287
2020-04-13,173.670000,175.000000,169.450000,174.790000,174.790000,19355355
2020-04-14,178.976500,181.225000,176.620000,178.170000,178.170000,21011815
2020-04-15,175.186500,178.190000,172.820000,176.970000,176.970000,17423003
2020-04-16,177.950000,178.050000,172.510000,176.250000,176.250000,23593229
2020-04-17,179.200000,180.280000,176.660000,179.240000,179.240000,20974750
2020-04-20,177.410000,180.500000,176.770000,178.240000,178.240000,16110664
2020-04-21,175.250000,175.380000,168.340800,170.800000,170.800000,24850528
2020-04-22,178.450000,184.780000,178.140000,182.280000,182.280000,33369931
2020-04-23,184.080000,187.050000,183.150000,185.130000,185.130000,21426604
2020-04-24,183.230000,190.410000,180.825000,190.070000,190.070000,28868528
2020-04-27,192.657000,193.750000,187.410000,187.500000,187.500000,29197750
2020-04-28,188.660000,189.200000,182.560000,182.910000,182.910000,21730986
2020-04-29,190.930000,196.910000,190.000000,194.190000,194.190000,45954521
2020-04-30,206.920000,209.690000,201.570100,204.710000,204.710000,46230116
2020-05-01,201.600000,207.280000,199.050100,202.270000,202.270000,30415581
2020-05-04,200.200000,205.910000,198.756200,205.260000,205.260000,19250673
2020-05-05,207.020000,210.380000,206.500000,207.070000,207.070000,21071223
2020-05-06,208.120000,211.600000,206.660000,208.470000,208.470000,21856963
2020-05-07,211.160000,211.600000,209.040000,211.260000,211.260000,15151976
2020-05-08,212.240000,213.210000,210.850000,212.350000,212.350000,12524048
2020-05-11,210.886500,215.000000,210.370000,213.180000,213.180000,12911948
2020-05-12,213.290000,215.275000,210.000000,210.100000,210.100000,14704647
2020-05-13,209.430000,210.780000,202.110000,205.100000,205.100000,20684559
2020-05-14,202.560000,206.930000,200.690000,206.810000,206.810000,17178947
2020-05-15,205.270000,211.340000,204.120000,210.880000,210.880000,19383154
2020-05-18,212.150000,214.644500,210.940000,213.190000,213.190000,20167443
2020-05-19,213.270000,220.490000,212.830000,216.880000,216.880000,31843152
2020-05-20,223.500000,231.340000,223.190000,229.970000,229.970000,50162875
2020-05-21,234.720000,237.200000,231.200000,231.390000,231.390000,47782636
2020-05-22,231.510000,235.990000,228.740000,234.910000,234.910000,33925564
2020-05-26,239.770000,240.900000,231.670000,232.200000,232.200000,33178318
2020-05-27,229.070000,230.560000,221.134700,229.140000,229.140000,34697553
2020-05-28,224.300000,231.633200,224.000000,225.460000,225.460000,29423013
2020-05-29,225.200000,227.490000,222.880000,225.090000,225.090000,23322476
2020-06-01,224.590000,232.440000,223.500000,231.910000,231.910000,18223839
2020-06-02,230.940000,233.000000,226.560000,232.720000,232.720000,20919018
2020-06-03,232.110000,232.650000,228.530000,230.160000,230.160000,15380282
2020-06-04,229.560000,231.630000,224.610000,226.290000,226.290000,17041481
2020-06-05,226.710000,231.350000,225.310500,230.770000,230.770000,16750438
2020-06-08,229.030000,231.550000,227.410000,231.400000,231.400000,15466499
2020-06-09,231.520000,239.770000,230.410000,238.670000,238.670000,27462872
2020-06-10,240.960000,241.210000,235.280000,236.730000,236.730000,20720709
2020-06-11,229.940000,232.890000,223.550000,224.430000,224.430000,26708163
2020-06-12,229.900000,231.660000,224.500000,228.580000,228.580000,22091387
2020-06-15,225.090000,233.770000,224.800000,232.500000,232.500000,15340264
2020-06-16,237.140000,238.460000,233.000000,235.650000,235.650000,15236691
2020-06-17,235.000000,237.590000,231.726800,235.530000,235.530000,19578125
2020-06-18,234.990000,236.140000,232.150000,235.940000,235.940000,15782452
2020-06-19,237.790000,240.830000,235.550000,238.790000,238.790000,30081291
2020-06-22,238.560000,240.700000,236.910000,239.220000,239.220000,18917782
2020-06-23,241.280000,245.185300,239.860000,242.240000,242.240000,24017915
2020-06-24,241.200000,243.220000,232.680000,234.020000,234.020000,20834904
2020-06-25,234.620000,237.300000,232.740000,235.680000,235.680000,18704339
2020-06-26,232.640000,233.090000,215.400000,216.080000,216.080000,76343939
2020-06-29,209.750000,220.750000,207.110000,220.640000,220.640000,58514281
2020-06-30,220.590000,227.500000,218.470000,227.070000,227.070000,33927068
2020-07-01,228.500000,239.000000,227.560000,237.550000,237.550000,43399739
2020-07-02,239.000000,240.000000,232.610000,233.420000,233.420000,30633620
2020-07-06,233.760000,240.400000,232.270000,240.280000,240.280000,26206158
2020-07-07,239.410000,247.650000,238.820000,240.860000,240.860000,27887786
2020-07-08,238.110000,246.990000,236.590000,243.580000,243.580000,29791339
2020-07-09,245.000000,246.525000,239.240000,244.500000,244.500000,22174896
2020-07-10,243.685000,245.490000,239.320000,245.070000,245.070000,22982716
2020-07-13,247.005000,250.150000,238.420000,239.000000,239.000000,24674874
2020-07-14,236.760000,240.330000,232.030000,239.730000,239.730000,23378056
2020-07-15,241.550000,244.820000,238.050000,240.280000,240.280000,19133562
2020-07-16,238.000000,241.760000,236.330600,240.930000,240.930000,18880705
2020-07-17,241.000000,244.160000,237.860000,242.030000,242.030000,18152413
2020-07-20,240.060000,246.050000,235.635000,245.420000,245.420000,20872223
2020-07-21,246.220000,246.910000,240.080000,241.750000,241.750000,19409687
2020-07-22,240.260000,241.900000,238.120000,239.870000,239.870000,15427885
2020-07-23,239.630000,242.420000,231.750000,232.600000,232.600000,21771802
2020-07-24,230.190000,233.490000,226.900000,230.710000,230.710000,18325813
2020-07-27,231.460000,234.950000,230.830000,233.500000,233.500000,13163083
2020-07-28,234.630000,234.960000,229.830000,230.120000,230.120000,14170112
2020-07-29,231.140000,233.700000,230.310000,233.290000,233.290000,13588317
2020-07-30,230.220000,234.893000,229.000000,234.500000,234.500000,20615306
2020-07-31,255.820000,255.850000,249.000000,253.670000,253.670000,53030037
2020-08-03,252.650000,255.400000,250.330000,251.960000,251.960000,23134103
2020-08-04,251.560000,252.800000,247.430000,249.830000,249.830000,17183533
2020-08-05,250.190000,252.269800,247.770000,249.120000,249.120000,13088361
2020-08-06,249.040000,266.600000,248.665000,265.280000,265.280000,45241611
2020-08-07,264.080000,278.890000,263.430000,268.440000,268.440000,72766364
2020-08-10,268.040000,273.860000,259.690000,263.000000,263.000000,30248826
2020-08-11,260.185000,265.915000,255.130000,256.130000,256.130000,28238283
2020-08-12,258.970000,263.897300,258.112500,259.890000,259.890000,21428329
2020-08-13,261.550000,265.160000,259.570000,261.300000,261.300000,17373970
2020-08-14,262.305000,262.650000,258.680100,261.240000,261.240000,14792708
2020-08-17,262.500000,264.097300,259.400000,261.160000,261.160000,13351062
2020-08-18,260.950000,265.150000,259.260000,262.340000,262.340000,18690383
2020-08-19,261.388000,267.908000,261.350000,262.590000,262.590000,23291463
2020-08-20,261.500000,269.630000,261.460000,269.010000,269.010000,20299688
2020-08-21,268.690000,270.490000,266.420000,267.010000,267.010000,15538615
2020-08-24,271.070000,277.247800,268.770100,271.390000,271.390000,23685603
2020-08-25,272.410000,283.090000,270.260100,280.820000,280.820000,42127240
2020-08-26,284.000000,304.670000,284.000000,303.910000,303.910000,69015151
2020-08-27,300.160000,301.230000,292.020000,293.220000,293.220000,30301309
2020-08-28,295.000000,297.230000,290.980000,293.660000,293.660000,17172415
2020-08-31,293.950000,296.880000,291.550000,293.200000,293.200000,17345134
2020-09-01,294.710000,301.490000,292.710000,295.440000,295.440000,17320872
2020-09-02,298.880000,303.600000,293.050000,302.500000,302.500000,24341369
2020-09-03,295.990000,297.600000,283.630000,291.120000,291.120000,32294092
2020-09-04,287.250000,289.000000,271.140000,282.730000,282.730000,30333671
2020-09-08,271.280000,279.300000,269.420000,271.160000,271.160000,24863997
2020-09-09,275.770000,278.480000,271.350000,273.720000,273.720000,22918769
2020-09-10,275.510000,279.160000,267.031900,268.090000,268.090000,24814669
2020-09-11,270.060000,271.390000,262.640000,266.610000,266.610000,18913883
2020-09-14,270.950000,276.640000,265.700000,266.150000,266.150000,24093830
2020-09-15,270.670000,274.520000,269.300000,272.420000,272.420000,18478530
2020-09-16,267.290000,272.440000,261.790000,263.520000,263.520000,29207594
2020-09-17,258.280000,261.500000,250.190000,254.820000,254.820000,31281441
2020-09-18,258.405000,259.200000,250.050000,252.530000,252.530000,28130767
2020-09-21,247.540000,249.950000,244.130000,248.150000,248.150000,24709378
2020-09-22,253.310000,255.320000,248.220000,254.750000,254.750000,30293103
2020-09-23,255.260000,257.992100,248.150000,249.020000,249.020000,19641266
2020-09-24,246.500000,252.240000,245.620000,249.530000,249.530000,20006750
2020-09-25,249.400000,255.750000,246.610000,254.820000,254.820000,18351311
2020-09-28,259.400000,259.600000,254.820800,256.820000,256.820000,18826254
2020-09-29,257.810000,263.330000,256.900000,261.790000,261.790000,20215504
2020-09-30,261.980000,266.085000,260.100000,261.900000,261.900000,20142546
2020-10-01,265.350000,268.330000,264.800000,266.630000,266.630000,20009801
2020-10-02,261.210000,265.150000,259.180000,259.940000,259.940000,16367597
2020-10-05,262.200000,264.865000,260.840100,264.650000,264.650000,12822252
2020-10-06,261.780000,265.690000,258.240000,258.660000,258.660000,18696917
2020-10-07,259.210000,260.180000,254.820000,258.120000,258.120000,23133417
2020-10-08,259.750000,264.620000,259.148800,263.760000,263.760000,16312762
2020-10-09,264.520000,264.750000,262.170000,264.450000,264.450000,14107803
2020-10-12,270.200000,280.180000,267.870000,275.750000,275.750000,31019256
2020-10-13,277.580000,279.100000,273.390000,276.140000,276.140000,18063343
2020-10-14,277.620000,278.750000,271.500000,271.820000,271.820000,15601154
2020-10-15,267.600000,269.040000,263.670000,266.720000,266.720000,15416064
2020-10-16,267.375000,271.370000,265.300000,265.930000,265.930000,16622702
2020-10-19,265.530000,268.550000,259.880000,261.400000,261.400000,13586955
2020-10-20,263.060000,269.700000,262.880000,267.560000,267.560000,18763246
2020-10-21,279.560000,283.050000,276.370000,278.730000,278.730000,28998638
2020-10-22,279.870000,282.450000,275.040000,278.120000,278.120000,16720026
2020-10-23,278.802400,285.240000,276.820000,284.790000,284.790000,17535155
2020-10-26,283.160000,285.230000,274.260000,277.110000,277.110000,21322925
2020-10-27,278.760000,284.510000,276.310000,283.290000,283.290000,16287249
2020-10-28,278.790000,278.790000,267.260000,267.670000,267.670000,23121808
2020-10-29,276.550000,283.600000,273.780000,280.830000,280.830000,32368118
2020-10-30,274.500000,276.700000,259.100000,263.110000,263.110000,47299002
2020-11-02,264.600000,270.470000,257.340000,261.360000,261.360000,27165679
2020-11-03,263.160000,270.050000,260.880000,265.300000,265.300000,17961859
2020-11-04,281.000000,288.940000,278.620000,287.380000,287.380000,35364424
2020-11-05,291.896500,297.380000,288.950000,294.680000,294.680000,23823633
2020-11-06,293.950000,294.600000,288.060000,293.410000,293.410000,13890974
2020-11-09,289.870000,292.580000,278.530000,278.770000,278.770000,25117650
2020-11-10,273.100000,274.000000,264.000000,272.430000,272.430000,29067691
2020-11-11,273.470000,278.400000,272.480000,276.480000,276.480000,14956950
2020-11-12,277.180000,279.750000,274.430000,275.080000,275.080000,12914206
2020-11-13,277.720000,277.760000,273.100000,276.950000,276.950000,10400101
2020-11-16,275.050000,279.410000,274.630000,278.960000,278.960000,12970352
2020-11-17,277.680000,277.680000,273.290000,275.000000,275.000000,15040297
2020-11-18,274.520000,277.388900,271.840000,271.970000,271.970000,12152945
2020-11-19,271.025000,273.470000,269.190000,272.940000,272.940000,12963658
2020-11-20,272.560000,273.000000,269.410000,269.700000,269.700000,18122412
2020-11-23,270.890000,270.947100,264.530000,268.430000,268.430000,20990786
2020-11-24,268.490000,277.819900,267.870000,276.920000,276.920000,16930424
2020-11-25,278.140000,280.180000,272.650000,275.590000,275.590000,12467009
2020-11-27,277.390000,279.130000,274.820000,277.810000,277.810000,7808426
2020-11-30,276.030000,277.700000,271.010000,276.970000,276.970000,16693336
2020-12-01,279.160000,289.300000,278.960000,286.550000,286.550000,20777906
2020-12-02,285.360000,291.780000,280.825000,287.520000,287.520000,17361624
2020-12-03,286.250000,286.650000,281.070000,281.850000,281.850000,12921694
2020-12-04,280.300000,283.460000,279.300000,279.700000,279.700000,10880299
2020-12-07,279.190000,288.490000,278.200000,285.580000,285.580000,12997268
2020-12-08,286.010000,286.427200,281.550000,283.400000,283.400000,10731946
2020-12-09,283.660000,287.630000,271.750000,277.920000,277.920000,25160530
2020-12-10,275.535000,278.730000,271.860000,277.120000,277.120000,20065091
2020-12-11,274.530000,276.480000,270.250000,273.550000,273.550000,14391401
2020-12-14,273.372200,277.220000,271.560000,274.190000,274.190000,16376880
2020-12-15,274.830000,276.080000,267.470000,275.550000,275.550000,23979461
2020-12-16,274.760000,277.860000,272.510000,275.670000,275.670000,15884999
2020-12-17,277.070000,280.440000,273.610000,274.480000,274.480000,16377844
2020-12-18,275.775000,278.000000,271.140000,276.400000,276.400000,26693249
2020-12-21,272.978000,274.670000,267.790000,272.790000,272.790000,16553740
2020-12-22,271.500000,271.500000,264.630000,267.090000,267.090000,17334999
2020-12-23,266.890000,272.169900,266.230000,268.110000,268.110000,14329038
2020-12-24,268.875000,270.400000,266.200000,267.400000,267.400000,6702033
2020-12-28,268.740000,277.300000,265.660000,277.000000,277.000000,23299707
2020-12-29,276.950000,280.510000,276.280000,276.780000,276.780000,16382995
2020-12-30,277.950000,278.080000,271.710000,271.870000,271.870000,11803795
2020-12-31,272.000000,277.090000,269.810000,273.160000,273.160000,12900408
2021-01-04,274.780000,275.000000,265.200000,268.940000,268.940000,15106113
2021-01-05,268.290000,272.400000,268.211100,270.970000,270.970000,9871557
2021-01-06,262.000000,267.750000,260.010000,263.310000,263.310000,24354149
2021-01-07,265.900000,271.610000,264.780000,268.740000,268.740000,15789756
2021-01-08,268.310000,268.950000,263.180000,267.570000,267.570000,18528251
2021-01-11,260.480000,263.470000,255.900000,256.840000,256.840000,30412286
2021-01-12,256.630000,259.720000,250.300000,251.090000,251.090000,26449943
2021-01-13,251.550000,253.950000,249.200000,251.640000,251.640000,19528938
2021-01-14,253.400000,255.030000,244.610000,245.640000,245.640000,29739404
2021-01-15,247.900000,253.860000,247.160000,251.360000,251.360000,24942930
2021-01-19,256.900000,262.200000,252.720100,261.100000,261.100000,28028546
2021-01-20,268.930000,270.320000,263.600000,267.480000,267.480000,25199919
2021-01-21,269.260000,273.600000,267.490100,272.870000,272.870000,20838687
2021-01-22,272.010000,278.470000,272.000000,274.500000,274.500000,21954042
2021-01-25,278.140000,280.100000,271.510000,278.010000,278.010000,19086990
2021-01-26,278.139800,285.390000,277.810000,282.050000,282.050000,19373636
2021-01-27,282.530000,283.450000,268.120100,272.140000,272.140000,35346194
2021-01-28,277.180000,286.790000,264.700000,265.000000,265.000000,37758844
2021-01-29,265.300000,266.560000,254.850000,258.330000,258.330000,30389499
2021-02-01,259.520000,264.170000,254.910000,262.010000,262.010000,22914255
2021-02-02,264.000000,268.850000,263.270000,267.080000,267.080000,17320788
2021-02-03,265.620000,269.200000,263.840000,266.650000,266.650000,14223377
2021-02-04,267.010000,268.160000,264.000000,266.490000,266.490000,16059958
2021-02-05,266.800000,269.170000,265.670000,268.100000,268.100000,12454367
2021-02-08,268.750000,269.860000,265.000000,266.580000,266.580000,13755191
2021-02-09,266.440000,273.390000,265.750000,269.450000,269.450000,14613375
2021-02-10,272.446500,273.799900,267.720000,271.870000,271.870000,14687152
2021-02-11,271.890000,273.580000,268.490000,270.390000,270.390000,12828572
2021-02-12,270.520000,271.180000,268.340000,270.500000,270.500000,9097597
2021-02-16,270.800000,276.600000,270.050000,273.970000,273.970000,15417243
2021-02-17,271.240000,273.970000,269.580000,273.570000,273.570000,12763240
2021-02-18,269.565000,271.950000,266.030000,269.390000,269.390000,15249134
2021-02-19,269.860000,270.270000,260.150000,261.560000,261.560000,25622587
2021-02-22,257.950000,263.070000,257.530000,260.330000,260.330000,17434873
2021-02-23,259.500000,267.460000,254.960000,265.855000,265.855000,21924557
2021-02-24,262.325000,266.380000,258.390000,264.310000,264.310000,15736123
2021-02-25,262.300000,266.940000,254.040000,254.690000,254.690000,19053142
2021-02-26,256.470000,265.550000,256.470000,257.620000,257.620000,26619517
2021-03-01,260.820000,266.650000,257.903900,264.910000,264.910000,22157255
2021-03-02,265.780000,266.710000,258.650000,259.000000,259.000000,15191722
2021-03-03,260.290000,260.989900,255.100000,255.410000,255.410000,15513515
2021-03-04,256.470000,266.490000,253.500000,257.640000,257.640000,31626463
2021-03-05,260.670000,265.450000,255.610000,264.280000,264.280000,26820055
2021-03-08,265.550000,265.580000,255.050000,255.310000,255.310000,18391768
2021-03-09,261.175000,268.530000,259.810000,265.740000,265.740000,22039740
2021-03-10,268.640000,268.970000,262.870000,264.900000,264.900000,14210318
2021-03-11,268.110000,277.900000,267.820000,273.880000,273.880000,21833979
2021-03-12,269.140000,269.740000,264.020000,268.400000,268.400000,20600198
2021-03-15,269.080000,275.960000,268.500000,273.750000,273.750000,16856746
2021-03-16,276.085000,282.140000,274.800000,279.280000,279.280000,22437665
2021-03-17,275.705000,286.230000,275.410000,284.010000,284.010000,21315044
2021-03-18,279.870000,285.189900,278.280000,278.620000,278.620000,18754853
2021-03-19,281.220000,292.800000,281.195000,290.110000,290.110000,38930536
2021-03-22,290.450000,299.705000,286.750100,293.540000,293.540000,28273073
2021-03-23,293.150000,298.000000,289.810000,290.630000,290.630000,23000929
2021-03-24,290.930000,291.720000,281.160000,282.140000,282.140000,18675046
2021-03-25,280.980000,288.060000,277.750000,278.740000,278.740000,24505648
2021-03-26,278.301800,284.500000,277.770000,283.020000,283.020000,17629185
2021-03-29,285.770000,293.180000,284.700000,290.820000,290.820000,21718831
2021-03-30,289.830000,292.470000,286.700000,288.000000,288.000000,17474537
2021-03-31,289.990000,296.500000,288.610000,294.530000,294.530000,19498157
2021-04-01,298.400000,302.400000,296.600000,298.660000,298.660000,17615980
2021-04-05,300.890000,310.765000,300.680000,308.910000,308.910000,28237006
2021-04-06,308.836500,311.350000,305.250000,306.260000,306.260000,17335246
2021-04-07,306.340000,314.250000,305.500000,313.090000,313.090000,22855241
2021-04-08,314.850000,315.880000,310.050000,313.020000,313.020000,20894148
2021-04-09,311.400000,314.740000,310.330000,312.460000,312.460000,15988568
2021-04-12,311.050000,312.150000,307.930000,311.540000,311.540000,10881935
2021-04-13,312.210000,314.428000,309.320000,309.760000,309.760000,14036927
2021-04-14,307.300000,308.030000,301.950000,302.820000,302.820000,17421393
2021-04-15,306.340000,310.140000,304.100000,307.820000,307.820000,14558273
2021-04-16,308.170000,308.950000,304.610000,306.180000,306.180000,13059163
2021-04-19,305.007000,307.700000,300.560000,302.240000,302.240000,14553507
2021-04-20,301.830000,305.100000,297.210000,302.650000,302.650000,16796442
2021-04-21,301.945000,301.980000,297.390000,301.470000,301.470000,14863474
2021-04-22,301.330000,302.920000,296.040000,296.520000,296.520000,16375350
2021-04-23,298.760000,302.590000,297.150000,301.130000,301.130000,17559498
2021-04-26,303.339600,305.800000,301.560000,303.040000,303.040000,16172593
2021-04-27,304.280000,305.340000,301.110000,303.570000,303.570000,15309256
2021-04-28,307.360000,310.920000,305.370000,307.100000,307.100000,33907210
2021-04-29,330.120000,331.810000,321.610000,329.510000,329.510000,56526771
2021-04-30,326.143500,329.820000,324.500000,325.080000,325.080000,26332423
2021-05-03,326.170000,328.550000,321.840000,322.580000,322.580000,18719462
2021-05-04,320.025000,322.190000,313.120000,318.360000,318.360000,24032557
2021-05-05,318.190000,321.060000,314.490000,315.020000,315.020000,15577605
2021-05-06,314.520000,320.240000,313.275000,320.020000,320.020000,19012241
2021-05-07,322.380000,322.935000,318.750000,319.080000,319.080000,15916743
2021-05-10,314.350000,314.578600,304.830000,305.970000,305.970000,24239170
2021-05-11,300.750000,306.840000,299.690000,306.530000,306.530000,18920086
2021-05-12,301.130000,304.960000,298.190000,302.550000,302.550000,24641010
2021-05-13,306.083300,308.860000,302.770100,305.260000,305.260000,18079160
2021-05-14,309.540000,316.850000,309.080000,315.940000,315.940000,19245724
2021-05-17,313.550000,315.680000,311.580000,315.460000,315.460000,15401343
2021-05-18,315.590000,316.500000,309.810000,309.960000,309.960000,14522403
2021-05-19,304.185000,314.660000,303.570000,313.590000,313.590000,19106244
2021-05-20,313.580000,319.250000,313.160000,318.610000,318.610000,17320241
2021-05-21,319.290000,319.930000,315.810100,316.230000,316.230000,13600901
2021-05-24,318.210000,325.950000,318.030000,324.630000,324.630000,16445356
2021-05-25,327.080000,329.180000,324.800000,327.790000,327.790000,16436965
2021-05-26,328.350000,329.829900,325.820000,327.660000,327.660000,9686917
2021-05-27,328.000000,333.780000,326.760000,332.750000,332.750000,20477726
2021-05-28,331.000000,332.868400,328.330000,328.730000,328.730000,12037430
2021-06-01,330.150000,331.420000,326.640000,329.130000,329.130000,11765906
2021-06-02,330.380000,331.870000,327.121500,329.150000,329.150000,11654275
2021-06-03,325.780000,327.375000,323.480000,326.040000,326.040000,12610788
2021-06-04,325.900000,332.455000,325.180000,330.350000,330.350000,13289383
2021-06-07,329.480000,337.690000,328.930000,336.580000,336.580000,20136707
2021-06-08,336.700000,338.299900,332.240000,333.680000,333.680000,14580464
2021-06-09,335.740000,336.800000,330.000000,330.250000,330.250000,13727946
2021-06-10,330.785000,333.940000,328.545000,332.460000,332.460000,13240229
2021-06-11,332.580000,332.830000,328.930000,331.260000,331.260000,13587916
2021-06-14,331.900000,336.820000,329.810000,336.770000,336.770000,12250799
2021-06-15,336.990000,339.920000,335.030000,336.750000,336.750000,15795226
2021-06-16,336.695000,337.550000,328.720000,331.080000,331.080000,17232157
2021-06-17,330.490000,337.980000,330.150000,336.510000,336.510000,17794080
2021-06-18,334.530000,336.150000,329.000000,329.660000,329.660000,23039457
2021-06-21,331.090000,332.920000,327.650000,332.290000,332.290000,11337522
2021-06-22,332.685000,339.920000,332.600000,339.030000,339.030000,15345299
2021-06-23,339.350000,343.419900,338.200000,340.590000,340.590000,14817824
2021-06-24,341.850000,344.900000,341.790000,343.180000,343.180000,12329096
2021-06-25,342.590000,344.120000,339.680000,341.370000,341.370000,14594444
2021-06-28,342.460000,358.140000,341.770000,355.640000,355.640000,29156132
2021-06-29,356.270000,356.740000,349.050000,351.890000,351.890000,21417305
2021-06-30,352.165000,352.920000,347.170000,347.710000,347.710000,15107514
2021-07-01,346.820000,354.669900,346.500000,354.390000,354.390000,17137021
2021-07-02,355.100000,356.440000,352.620000,354.700000,354.700000,11524614
2021-07-06,356.500000,358.790000,349.180000,352.780000,352.780000,13488455
2021-07-07,355.260000,356.490000,350.000000,350.490000,350.490000,14218866
2021-07-08,345.730000,348.330000,342.560000,345.650000,345.650000,14406457
2021-07-09,345.320000,350.710000,345.265000,350.420000,350.420000,13018694
2021-07-12,351.230000,354.190000,349.640000,353.160000,353.160000,10018624
2021-07-13,351.500000,358.490000,348.800000,352.090000,352.090000,11455963
2021-07-14,354.560000,355.200000,346.730000,347.630000,347.630000,13894221
2021-07-15,349.234800,349.234800,340.220000,344.460000,344.460000,14781594
